

04834150,智能网联系统概述：从智能电网到自动驾驶,任选,2.0,程翔(教授),1,信息科学技术学院,, ,4~5周 每周周一5~8节 三教106<br />4~5周 每周周二5~8节 三教106<br />4~5周 每周周三5~8节 三教106<br />4~5周 每周周四5~8节 三教106<br />4~5周 每周周五5~8节 三教106<br />,35 / 1,与科罗拉多州立大学Liuqing Yang教授合上, 加入选课计划,
00432216,量子力学 (Ⅱ),任选,2.0,钱志新(副教授),1,物理学院,, ,1~4周 每周周一7~8节 三教108<br />1~4周 每周周二7~8节 三教108<br />1~4周 每周周四7~8节 三教108<br />1~4周 每周周五7~8节 三教108<br />,35 / 14,考试时间：第五周周二下午, 加入选课计划,
01834180,全球传播的新闻叙事及想象,任选,2.0,许静(教授) 张展,1,新闻与传播学院,, ,1~2周 每周周一7~9节 二教304<br />1~2周 每周周二7~9节 二教304<br />1~2周 每周周三7~9节 二教304<br />1~2周 每周周四7~9节 二教304<br />1~2周 每周周五7~9节 二教304<br />,63 / 2,, 加入选课计划,
02930871,涉外民商事之法律适用,任选,2.0,张潇剑(副教授),1,法学院,, ,1~3周 每周周一7~9节 二教404<br />1~3周 每周周二7~9节 二教404<br />1~3周 每周周三7~9节 二教404<br />1~3周 每周周四7~9节 二教404<br />1~3周 每周周五7~9节 二教404<br />,70 / 18,7月16日，7-8节考试，开卷, 加入选课计划,
06239122,随机微积分及其在量化金融的应用,任选,3.0,Tai-Ho Wang,1,国家发展研究院,, ,1~5周 每周周一7~9节 二教509<br />1~5周 每周周三7~9节 二教509<br />1~5周 每周周五7~9节 二教509<br />,56 / 44,taught in English. 7月8日、10日停课，7月13日、14日7-9节补课。初定7月19日期中考试，8月2日期末考试。, 加入选课计划,
02533710,会计学原理,任选,3.0,张元鹏(副教授),1,经济学院,, ,1~4周 每周周一10~12节 二教412<br />1~4周 每周周二10~12节 二教412<br />1~4周 每周周四10~12节 二教412<br />1~4周 每周周五10~12节 二教412<br />,28 / 20,7.27下午考试, 加入选课计划,
00137260,基于大数据与机器学习的宏观经济分析,任选,2.0,鄂维南,1,数学科学学院,, ,1~4周 每周周二2~4节 二教412<br />1~4周 每周周四2~4节 二教412<br />1~4周 每周周五3~4节 二教412<br />,28 / 5,本校研究生免费, 加入选课计划,
00137240,模形式选讲,任选,2.0,张益唐 田青春(副教授),1,数学科学学院,, ,1~4周 每周周二3~4节 二教306<br />1~4周 每周周三3~4节 二教306<br />1~4周 每周周四3~4节 二教306<br />1~4周 每周周五3~4节 二教306<br />,63 / 27,7月26日周五上午考试, 加入选课计划,
03130400,教育社会学思考,任选,2.0,钱民辉(教授),1,社会学系,, ,1~2周 每周周二5~8节 三教304<br />1~2周 每周周三5~8节 三教304<br />1~2周 每周周五5~8节 三教304<br />1~2周 每周周六5~8节 三教304<br />,50 / 50,, 加入选课计划,
00137270,神经网络模型的数学理论,任选,2.0,鄂维南,1,数学科学学院,, ,1~4周 每周周二6~8节 二教420<br />1~4周 每周周四6~8节 二教420<br />1~4周 每周周五7~8节 二教420<br />,35 / 17,本校研究生免费, 加入选课计划,
